Normalized-losses,Wheel-base,Length,Width,Height,Curb-weight,Engine-size,Bore,Stroke,Compression-ratio,Horsepower,Peak-rpm,City-mpg,Highway-mpg,Price,Make_audi,Make_bmw,Make_chevrolet,Make_dodge,Make_honda,Make_jaguar,Make_mazda,Make_mercedes-benz,Make_mitsubishi,Make_nissan,Make_peugot,Make_plymouth,Make_porsche,Make_saab,Make_subaru,Make_toyota,Make_volkswagen,Make_volvo,Fuel-type_diesel,Fuel-type_gas,Aspiration_std,Aspiration_turbo,Num-of-doors_four,Num-of-doors_two,Body-style_convertible,Body-style_hardtop,Body-style_hatchback,Body-style_sedan,Body-style_wagon,Drive-wheels_4wd,Drive-wheels_fwd,Drive-wheels_rwd,Engine-location_front,Engine-type_dohc,Engine-type_l,Engine-type_ohc,Engine-type_ohcf,Engine-type_ohcv,Num-of-cylinders_eight,Num-of-cylinders_five,Num-of-cylinders_four,Num-of-cylinders_six,Num-of-cylinders_three,Fuel-system_1bbl,Fuel-system_2bbl,Fuel-system_idi,Fuel-system_mfi,Fuel-system_mpfi,Fuel-system_spdi,label
0.691099476,0.562068966,0.689430894,0.649122807,0.25,0.669588081,0.63583815,0.413793103,0.7734375,0.116129032,0.743421053,0.428571429,0.090909091,0.166666667,0.36341773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,lima
0.298429319,0.272413793,0.393495935,0.307017544,0.490384615,0.197195443,0.208092486,0.275862069,0.7265625,0.122580645,0.138157895,0.428571429,0.454545455,0.527777778,0.057819494,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,tiga
0.214659686,0.365517241,0.525203252,0.429824561,0.509615385,0.366345311,0.341040462,0.482758621,0.8671875,0.064516129,0.322368421,0.428571429,0.333333333,0.444444444,0.12796446,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,dua
1,0.272413793,0.4,0.324561404,0.192307692,0.321209465,0.277456647,0.32183908,0.8125,0.064516129,0.276315789,0.551020408,0.242424242,0.305555556,0.162402298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,lima
0.204188482,0.224137931,0.292682927,0.342105263,0.451923077,0.176161262,0.173410405,0.137931034,0.6171875,0.096774194,0.131578947,0.346938776,0.424242424,0.361111111,0.002571982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,tiga
0.188481675,0.244827586,0.144715447,0.324561404,0.307692308,0.20508326,0.179190751,0,0.8203125,0.109677419,0.184210526,0.755102041,0.424242424,0.444444444,0.067172156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,tiga
0.193717277,0.365517241,0.502439024,0.447368421,0.298076923,0.30762489,0.271676301,0.816091954,0.21875,0.129032258,0.223684211,0.102040816,0.363636364,0.416666667,0.088750084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,dua
0.204188482,0.224137931,0.292682927,0.342105263,0.451923077,0.180543383,0.173410405,0.137931034,0.6171875,0.096774194,0.131578947,0.346938776,0.454545455,0.555555556,0.03263411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,tiga
0.502617801,0.734482759,0.741463415,0.710526316,0.701923077,0.74890447,0.526011561,0.908045977,0.90625,0.870967742,0.309210526,0,0.363636364,0.416666667,0.269957913,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,dua
0.502617801,0.244827586,0.263414634,0.359649123,0.134615385,0.226117441,0.179190751,0.068965517,0.6796875,0.122580645,0.131578947,0.551020408,0.454545455,0.555555556,0.051807068,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,empat
0.539267016,0.272413793,0.448780488,0.324561404,0.307692308,0.298422436,0.213872832,0.32183908,0.5234375,0.096774194,0.144736842,0.265306122,0.393939394,0.444444444,0.098202953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,tiga
0.314136126,0.334482759,0.508943089,0.447368421,0.211538462,0.384312007,0.352601156,0.505747126,0.859375,0.064516129,0.263157895,0.346938776,0.272727273,0.388888889,0.062495825,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,tiga
0.502617801,0.734482759,0.741463415,0.710526316,0.701923077,0.773006135,0.526011561,0.908045977,0.90625,0.870967742,0.309210526,0,0.363636364,0.416666667,0.393546663,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,dua
0.539267016,0.293103448,0.346341463,0.307017544,0.375,0.227870289,0.208092486,0.275862069,0.7265625,0.122580645,0.138157895,0.428571429,0.454545455,0.527777778,0.104582804,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,empat
0.151832461,0.368965517,0.497560976,0.456140351,0.605769231,0.344872918,0.277456647,0.32183908,0.8125,0.096774194,0.243421053,0.448979592,0.333333333,0.444444444,0.112799786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,empat
0,0.544827586,0.56097561,0.543859649,0.432692308,0.425065732,0.352601156,0.459770115,0.921875,0.077419355,0.289473684,0.020408163,0.333333333,0.388888889,0.204756497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,satu
0.502617801,0.737931034,0.741463415,0.701754386,0.634615385,0.719544259,0.421965318,0.804597701,0.6640625,-0.032258065,0.618421053,0.591836735,0.060606061,0.166666667,0.435299619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,dua
0.12565445,0.35862069,0.526829268,0.447368421,0.346153846,0.423751096,0.271676301,0.816091954,0.21875,0.096774194,0.302631579,0.428571429,0.272727273,0.361111111,0.169684014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,dua
0.418848168,0.910344828,0.951219512,0.815789474,0.326923077,1.12971078,1.138728324,0.827586207,1.4140625,0.038709677,0.842105263,0.244897959,-0.03030303,0.027777778,0.906272964,0,0,0,0,0,5.382026635,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,dua
0.361256545,0.406896552,0.570731707,0.464912281,0.25,0.521910605,0.49132948,0.816091954,0.890625,0.116129032,0.447368421,0.265306122,0.242424242,0.333333333,0.203119781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,empat
0.130890052,0.617241379,0.759349593,0.543859649,0.451923077,0.719982472,0.63583815,0.413793103,0.7734375,0.109677419,0.710526316,0.428571429,0.121212121,0.166666667,0.353129802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,satu
0.277486911,0.244827586,0.263414634,0.307017544,0.134615385,0.280455741,0.213872832,0.137931034,0.8046875,0.006451613,0.355263158,0.551020408,0.242424242,0.333333333,0.094829314,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,tiga
0.539267016,0.272413793,0.448780488,0.324561404,0.307692308,0.31375986,0.213872832,0.32183908,0.5234375,0.096774194,0.144736842,0.265306122,0.393939394,0.444444444,0.104215378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,tiga
0.277486911,0.244827586,0.263414634,0.307017544,0.134615385,0.170026293,0.167630058,0.068965517,0.6796875,0.122580645,0.131578947,0.551020408,0.454545455,0.555555556,0.042053577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,tiga
0.298429319,0.368965517,0.497560976,0.456140351,0.605769231,0.338737949,0.208092486,0.114942529,0.8125,1,0.026315789,0.265306122,0.636363636,0.777777778,0.088750084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,empat
0.643979058,0.503448276,0.580487805,0.394736842,0.471153846,0.53549518,0.595375723,0.459770115,0.6484375,0.096774194,0.480263158,0.040816327,0.151515152,0.277777778,0.529494288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,dua
0.188481675,0.244827586,0.144715447,0.324561404,0.307692308,0.152936021,0.104046243,0,0.5546875,0.167741935,0.078947368,0.551020408,0.666666667,0.666666667,0.009386065,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,tiga
0.298429319,0.272413793,0.393495935,0.307017544,0.490384615,0.211656442,0.208092486,0.275862069,0.7265625,0.122580645,0.138157895,0.428571429,0.454545455,0.527777778,0.079531031,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,tiga
0.445026178,0.431034483,0.739837398,0.543859649,0.644230769,0.578439965,0.346820809,0.724137931,0.5546875,0.096774194,0.736842105,0.551020408,0.090909091,0.222222222,0.435299619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,lima
0.502617801,0.734482759,0.741463415,0.710526316,0.701923077,0.671340929,0.341040462,0.632183908,0.6484375,0.058064516,0.322368421,0.346938776,0.090909091,0.166666667,0.226534839,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,dua
0.361256545,0.406896552,0.570731707,0.464912281,0.25,0.537248028,0.49132948,0.816091954,0.890625,0.116129032,0.447368421,0.265306122,0.242424242,0.333333333,0.214810609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,empat
0.664921466,0.503448276,0.580487805,0.394736842,0.471153846,0.39745837,0.271676301,0.67816092,0.34375,0.083870968,0.348684211,0.673469388,0.212121212,0.305555556,0.377847552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,empat
0.204188482,0.431034483,0.739837398,0.543859649,0.644230769,0.55652936,0.346820809,0.724137931,0.5546875,0.116129032,0.407894737,0.448979592,0.151515152,0.277777778,0.347117376,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,empat
0.445026178,0.431034483,0.739837398,0.543859649,0.644230769,0.534180543,0.346820809,-0.425287356,-0.2265625,0.116129032,0.407894737,0.448979592,0.151515152,0.277777778,0.331418264,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,lima
0.115183246,0.313793103,0.286178862,0.289473684,0.490384615,0.241893076,0.179190751,0.16091954,0.5234375,0.096774194,0.092105263,0.265306122,0.454545455,0.555555556,0.040750885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,tiga
0.204188482,0.224137931,0.292682927,0.342105263,0.451923077,0.182734443,0.173410405,0.137931034,0.6171875,0.096774194,0.131578947,0.346938776,0.454545455,0.555555556,0.056015766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,tiga
0.047120419,0.313793103,0.286178862,0.289473684,0.490384615,0.230937774,0.179190751,0.16091954,0.5234375,0.096774194,0.092105263,0.265306122,0.454545455,0.555555556,0.04576124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,tiga
0.068062827,0.34137931,0.260162602,0.315789474,0.855769231,0.234881683,0.179190751,0.011494253,0.8203125,0.109677419,0.184210526,0.755102041,0.424242424,0.444444444,0.072716948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,dua
0.104712042,0.34137931,0.557723577,0.429824561,0.451923077,0.357581069,0.283236994,0.275862069,0.953125,0.096774194,0.25,0.673469388,0.333333333,0.416666667,0.124490614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,dua
0.298429319,0.368965517,0.497560976,0.456140351,0.605769231,0.31595092,0.277456647,0.32183908,0.8125,0.096774194,0.243421053,0.448979592,0.333333333,0.444444444,0.095430556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,empat
0.157068063,0.775862069,0.775609756,0.754385965,0.586538462,0.757668712,0.485549133,0.114942529,0.8125,1,0.381578947,0.265306122,0.303030303,0.25,0.579597836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,satu
0.869109948,0.434482759,0.608130081,0.666666667,0.028846154,0.723488168,0.693641618,0.597701149,0.7109375,0.096774194,0.736842105,0.428571429,0.090909091,0.194444444,0.443616808,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,tiga
0.136125654,0.313793103,0.409756098,0.359649123,0.326923077,0.277826468,0.213872832,0.32183908,0.5234375,0.096774194,0.144736842,0.265306122,0.363636364,0.444444444,0.108223662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,dua
0.146596859,0.693103448,0.754471545,0.877192982,0.528846154,0.879491674,0.705202312,0.770114943,1,0.903225806,0.493421053,0.081632653,0.181818182,0.194444444,0.77019173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,dua
0.204188482,0.431034483,0.739837398,0.543859649,0.644230769,0.595530237,0.346820809,0.724137931,0.5546875,0.096774194,0.736842105,0.551020408,0.090909091,0.222222222,0.450998731,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,empat
0.361256545,0.406896552,0.570731707,0.464912281,0.25,0.465819457,0.49132948,0.816091954,0.890625,0.116129032,0.447368421,0.265306122,0.242424242,0.333333333,0.162702919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,empat
0.434554974,0.244827586,0.263414634,0.307017544,0.115384615,0.219544259,0.167630058,0.068965517,0.6796875,0.122580645,0.131578947,0.551020408,0.454545455,0.555555556,0.083205291,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,tiga
0.104712042,0.355172414,0.528455285,0.447368421,0.528846154,0.509202454,0.271676301,0.816091954,0.21875,0.012903226,0.414473684,0.265306122,0.212121212,0.138888889,0.219653951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,dua
0.136125654,0.313793103,0.409756098,0.359649123,0.346153846,0.344872918,0.283236994,0.413793103,0.7734375,0.967741935,0.052631579,0.142857143,0.545454545,0.5,0.092858574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,dua
0.22513089,0.475862069,0.707317073,0.543859649,0.644230769,0.792287467,0.693641618,0.597701149,0.7109375,0.096774194,0.684210526,0.428571429,0.03030303,0.111111111,0.310007349,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,dua
0.193717277,0.35862069,0.502439024,0.447368421,0.471153846,0.447852761,0.271676301,0.816091954,0.21875,0.012903226,0.414473684,0.265306122,0.242424242,0.305555556,0.205123923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,dua
0.219895288,0.34137931,0.455284553,0.5,0.153846154,0.352760736,0.283236994,0.275862069,0.953125,0.103225806,0.342105263,0.551020408,0.272727273,0.361111111,0.174594161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,tiga
0.251308901,0.224137931,0.417886179,0.342105263,0.451923077,0.200262927,0.173410405,0.137931034,0.6171875,0.096774194,0.131578947,0.346938776,0.454545455,0.555555556,0.052675529,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,tiga
0.418848168,0.320689655,0.52195122,0.526315789,0.076923077,0.579754601,0.549132948,0.793103448,1.203125,-0.032258065,0.638157895,0.346938776,0.090909091,0.166666667,0.262074955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.382026635,0,0,lima
0.261780105,0.420689655,0.596747967,0.543859649,0.586538462,0.404031551,0.352601156,0.551724138,0.8046875,0.070967742,0.236842105,0.265306122,0.303030303,0.388888889,0.171253925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,dua
0.193717277,0.365517241,0.502439024,0.447368421,0.298076923,0.287905346,0.271676301,0.816091954,0.21875,0.129032258,0.223684211,0.265306122,0.484848485,0.527777778,0.067071949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,dua
0,0.544827586,0.56097561,0.543859649,0.528846154,0.434706398,0.283236994,0.413793103,0.7734375,0.967741935,0.164473684,0.142857143,0.424242424,0.416666667,0.186385196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,satu
0.335078534,0.420689655,0.596747967,0.543859649,0.413461538,0.393076249,0.352601156,0.551724138,0.8046875,0.070967742,0.236842105,0.265306122,0.303030303,0.388888889,0.182944752,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,tiga
0.329842932,0.272413793,0.393495935,0.307017544,0.490384615,0.231814198,0.242774566,0.091954023,0.8671875,0.929032258,0.046052632,0.265306122,0.878787879,0.888888889,0.066170085,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,tiga
0.047120419,0.610344828,0.775609756,0.605263158,0.778846154,0.680981595,0.462427746,1,0.6171875,0.129032258,0.434210526,0.510204082,0.242424242,0.277777778,0.380686753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,satu
0.047120419,0.610344828,0.775609756,0.605263158,0.778846154,0.731375986,0.398843931,0.816091954,0.6171875,0,0.75,0.387755102,0.03030303,0.111111111,0.462021511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,satu
0.67539267,0.162068966,0.481300813,0.666666667,0.028846154,0.693689746,0.693641618,0.597701149,0.7109375,0.096774194,0.736842105,0.428571429,0.090909091,0.194444444,0.40353397,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,lima
0.434554974,0.244827586,0.263414634,0.307017544,0.115384615,0.209903593,0.167630058,0.068965517,0.6796875,0.122580645,0.131578947,0.551020408,0.454545455,0.555555556,0.037110027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,tiga
0.19895288,0.272413793,0.473170732,0.307017544,0.394230769,0.234881683,0.208092486,0.275862069,0.7265625,0.122580645,0.138157895,0.428571429,0.454545455,0.527777778,0.074520676,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,tiga
0.486910995,0.662068966,0.83902439,0.973684211,0.605769231,0.5942156,0.433526012,0.32183908,0.8125,0.064516129,0.407894737,0.551020408,0.090909091,0.194444444,0.420602579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,tiga
0.460732984,0.334482759,0.518699187,0.447368421,0,0.36809816,0.352601156,0.505747126,0.859375,0.064516129,0.263157895,0.346938776,0.272727273,0.388888889,0.112933396,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,lima
0.502617801,0.734482759,0.741463415,0.710526316,0.701923077,0.695442594,0.341040462,0.632183908,-0.1328125,0.058064516,0.309210526,0.346938776,0.090909091,0.166666667,0.349455541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,dua
0.12565445,0.35862069,0.526829268,0.447368421,0.346153846,0.3514461,0.271676301,0.816091954,0.21875,0.096774194,0.223684211,0.265306122,0.363636364,0.388888889,0.078328546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,dua
0.633507853,0.272413793,0.45203252,0.701754386,0.076923077,0.565293602,0.520231214,1.183908046,0.5859375,0.129032258,0.625,0.551020408,0.090909091,0.25,0.564499967,0,0,0,0,0,0,0,0,0,0,0,0,5.382026635,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,lima
0.261780105,0.420689655,0.596747967,0.543859649,0.586538462,0.404031551,0.352601156,0.551724138,0.8046875,0.070967742,0.236842105,0.265306122,0.303030303,0.388888889,0.112799786,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,dua
